algo,baseline,seed,episode,episode_return,episode_steps,episode_time_sec,elapsed_time_sec,eval_mean_return,eval_std_return,loss,policy_loss,value_loss,entropy,mean_return,mean_advantage,advantage
reinforce,20.0,0,1,62.30948772976065,38,0.049397945404052734,0.04940009117126465,,,30.396957397460938,30.396957397460938,,,31.979774475097656,11.979774475097656,
reinforce,20.0,0,2,61.582169276170866,38,0.006765127182006836,0.056310176849365234,,,34.32099533081055,34.32099533081055,,,31.528865814208984,11.5288667678833,
reinforce,20.0,0,3,29.414999199676764,26,0.005164146423339844,0.06161904335021973,,,-9.408031463623047,-9.408031463623047,,,14.178116798400879,-5.821883678436279,
reinforce,20.0,0,4,65.36655808264246,40,0.007264852523803711,0.0691230297088623,,,22.824499130249023,22.824499130249023,,,33.13826370239258,13.138262748718262,
reinforce,20.0,0,5,58.632795976237176,36,0.006529092788696289,0.07581186294555664,,,25.762563705444336,25.762563705444336,,,29.492631912231445,9.492633819580078,
reinforce,20.0,0,6,6.141664109411068,8,0.0016689300537109375,0.07765603065490723,,,-44.886993408203125,-44.886993408203125,,,3.1233253479003906,-16.87667465209961,
reinforce,20.0,0,7,62.282520672216826,38,0.0069692134857177734,0.08477902412414551,,,18.411033630371094,18.411033630371094,,,32.014095306396484,12.014092445373535,
reinforce,20.0,0,8,54.01583535726162,33,0.005936861038208008,0.09088897705078125,,,16.342941284179688,16.342941284179688,,,28.208620071411133,8.208620071411133,
reinforce,20.0,0,9,60.659375197103,37,0.006277799606323242,0.09736394882202148,,,18.002525329589844,18.002525329589844,,,30.65653419494629,10.656534194946289,
reinforce,20.0,0,10,56.01760906440049,34,0.00593876838684082,0.10344290733337402,,,16.85381507873535,16.85381507873535,,,28.96856689453125,8.96856689453125,
reinforce,20.0,0,11,6.037417124452302,8,0.0017769336700439453,0.10537409782409668,,,-31.728816986083984,-31.728816986083984,,,2.941472053527832,-17.058528900146484,
reinforce,20.0,0,12,60.75619313053683,37,0.0063266754150390625,0.11181187629699707,,,21.449268341064453,21.449268341064453,,,31.209674835205078,11.209671974182129,
reinforce,20.0,0,13,53.6992794080326,33,0.006175041198730469,0.11811113357543945,,,9.246243476867676,9.246243476867676,,,27.64832305908203,7.648323059082031,
reinforce,20.0,0,14,57.60774310439813,35,0.005914211273193359,0.12418317794799805,,,15.571396827697754,15.571396827697754,,,29.95616912841797,9.956170082092285,
reinforce,20.0,0,15,62.25093497250698,38,0.006487607955932617,0.13084077835083008,,,20.459468841552734,20.459468841552734,,,31.831581115722656,11.831581115722656,
reinforce,20.0,0,16,7.48824871555631,9,0.0017290115356445312,0.13269305229187012,,,-36.88127517700195,-36.88127517700195,,,3.6702609062194824,-16.32973861694336,
reinforce,20.0,0,17,61.49598603162395,38,0.006623029708862305,0.13944721221923828,,,21.3350772857666,21.3350772857666,,,31.3581485748291,11.358146667480469,
reinforce,20.0,0,18,68.3340362300246,42,0.007483243942260742,0.14707422256469727,,,36.895023345947266,36.895023345947266,,,34.129737854003906,14.129734992980957,
reinforce,20.0,0,19,66.84537465780497,41,0.0069849491119384766,0.1541919708251953,,,28.043169021606445,28.043169021606445,,,33.94757843017578,13.947576522827148,
reinforce,20.0,0,20,66.44120276231806,41,0.007058143615722656,0.16141009330749512,68.03778891671509,0.68236604242702,26.070587158203125,26.070587158203125,,,33.578887939453125,13.578886985778809,
reinforce,20.0,0,21,70.13149730677787,43,0.010516881942749023,0.19383597373962402,,,30.557849884033203,30.557849884033203,,,34.99253463745117,14.992533683776855,
reinforce,20.0,0,22,76.21228804768876,46,0.021916866302490234,0.21604681015014648,,,38.23298263549805,38.23298263549805,,,38.313560485839844,18.313562393188477,
reinforce,20.0,0,23,68.72968933330358,42,0.011434078216552734,0.22779393196105957,,,32.420921325683594,32.420921325683594,,,34.84481430053711,14.844810485839844,
reinforce,20.0,0,24,57.79530691533084,41,0.00782322883605957,0.23587417602539062,,,13.771041870117188,13.771041870117188,,,27.021276473999023,7.021275997161865,
reinforce,20.0,0,25,75.60568836059247,46,0.008012056350708008,0.2441868782043457,,,38.28728103637695,38.28728103637695,,,37.426170349121094,17.426170349121094,
reinforce,20.0,0,26,86.35871988324291,54,0.009427309036254883,0.25377321243286133,,,50.391265869140625,50.391265869140625,,,39.596797943115234,19.596797943115234,
reinforce,20.0,0,27,116.51188285555897,72,0.012140035629272461,0.2660670280456543,,,63.34810256958008,63.34810256958008,,,49.21828842163086,29.21828842163086,
reinforce,20.0,0,28,82.87513130793305,50,0.008533000946044922,0.27475905418395996,,,44.738807678222656,44.738807678222656,,,40.532325744628906,20.532325744628906,
reinforce,20.0,0,29,96.34140482301042,57,0.009939908981323242,0.28484296798706055,,,56.53847885131836,56.53847885131836,,,45.04513931274414,25.045141220092773,
reinforce,20.0,0,30,86.78901813955956,51,0.008441925048828125,0.2934839725494385,,,43.520050048828125,43.520050048828125,,,42.13536834716797,22.13536834716797,
reinforce,20.0,0,31,27.902979807108085,24,0.00409388542175293,0.2977328300476074,,,-15.821269035339355,-15.821269035339355,,,13.784174919128418,-6.215826034545898,
reinforce,20.0,0,32,84.35923110237033,50,0.009026050567626953,0.3068711757659912,,,42.805477142333984,42.805477142333984,,,41.3339958190918,21.333995819091797,
reinforce,20.0,0,33,102.99753328166986,59,0.010310173034667969,0.31734299659729004,,,62.67046356201172,62.67046356201172,,,48.10478973388672,28.10478973388672,
reinforce,20.0,0,34,68.3904389922283,42,0.007207155227661133,0.3247051239013672,,,29.02059555053711,29.02059555053711,,,34.42210006713867,14.422099113464355,
reinforce,20.0,0,35,81.94408336995767,53,0.00932002067565918,0.33417201042175293,,,33.479522705078125,33.479522705078125,,,37.05143356323242,17.051435470581055,
reinforce,20.0,0,36,70.40440487683789,43,0.007314920425415039,0.3416478633880615,,,33.05084228515625,33.05084228515625,,,35.28751754760742,15.287518501281738,
reinforce,20.0,0,37,68.53021644743656,42,0.007081031799316406,0.34887003898620605,,,33.78515625,33.78515625,,,34.37723922729492,14.377236366271973,
reinforce,20.0,0,38,72.12396419631833,44,0.0076677799224853516,0.356673002243042,,,31.182201385498047,31.182201385498047,,,35.99244689941406,15.992449760437012,
reinforce,20.0,0,39,70.35672960854038,43,0.007476091384887695,0.36429405212402344,,,28.222497940063477,28.222497940063477,,,35.18328857421875,15.1832857131958,
reinforce,20.0,0,40,66.31413971907558,41,0.007328033447265625,0.3717539310455322,69.08359023528232,1.4341386954453736,35.64192581176758,35.64192581176758,,,33.47991943359375,13.4799165725708,
reinforce,20.0,0,41,125.81060489219605,70,0.011766910552978516,0.40385890007019043,,,79.43569946289062,79.43569946289062,,,56.0637092590332,36.0637092590332,
reinforce,20.0,0,42,70.60981818961345,43,0.007467985153198242,0.4114539623260498,,,31.713659286499023,31.713659286499023,,,35.10193634033203,15.101940155029297,
reinforce,20.0,0,43,65.00652090192061,40,0.007161140441894531,0.4187929630279541,,,30.214889526367188,30.214889526367188,,,32.62664031982422,12.626640319824219,
reinforce,20.0,0,44,67.04582167643821,41,0.007011890411376953,0.425947904586792,,,31.056337356567383,31.056337356567383,,,33.731224060058594,13.731222152709961,
reinforce,20.0,0,45,64.93731561489811,40,0.007139921188354492,0.4332098960876465,,,29.512170791625977,29.512170791625977,,,32.664894104003906,12.66489315032959,
reinforce,20.0,0,46,67.04047196214394,41,0.007320880889892578,0.44065403938293457,,,42.10710525512695,42.10710525512695,,,34.05210494995117,14.052104949951172,
reinforce,20.0,0,47,65.14558552388338,40,0.006926774978637695,0.44772791862487793,,,27.398906707763672,27.398906707763672,,,33.07487869262695,13.074877738952637,
reinforce,20.0,0,48,66.5501388050989,41,0.007482051849365234,0.45532703399658203,,,27.832862854003906,27.832862854003906,,,33.69351577758789,13.693511009216309,
reinforce,20.0,0,49,65.37420508782253,40,0.006987094879150391,0.4624772071838379,,,28.378955841064453,28.378955841064453,,,32.808135986328125,12.808134078979492,
reinforce,20.0,0,50,68.57561972937138,42,0.007400989532470703,0.4700150489807129,,,25.067005157470703,25.067005157470703,,,34.39815902709961,14.398160934448242,
reinforce,20.0,0,51,68.83205486198915,42,0.007380008697509766,0.4775829315185547,,,33.396759033203125,33.396759033203125,,,34.55870819091797,14.558710098266602,
reinforce,20.0,0,52,78.6988862270584,47,0.008004903793334961,0.4857470989227295,,,35.17367935180664,35.17367935180664,,,38.43263626098633,18.432636260986328,
reinforce,20.0,0,53,76.96976995286641,46,0.008388280868530273,0.49427318572998047,,,42.618865966796875,42.618865966796875,,,38.101898193359375,18.101898193359375,
