algo,baseline,seed,episode,episode_return,episode_steps,episode_time_sec,elapsed_time_sec,eval_mean_return,eval_std_return,loss,policy_loss,value_loss,entropy,mean_return,mean_advantage,advantage
reinforce,0.0,1,40,4.482042228034098,10,0.0018198490142822266,0.1668989658355713,4.849827115727623,0.0302397903806645,2.3357787132263184,2.3357787132263184,,,1.564509630203247,1.564509630203247,
reinforce,0.0,1,41,4.092201539155241,10,0.001962900161743164,0.17474985122680664,,,4.11733341217041,4.11733341217041,,,1.3573836088180542,1.3573836088180542,
reinforce,0.0,1,42,4.841869572276966,12,0.0024480819702148438,0.17731404304504395,,,4.830286502838135,4.830286502838135,,,1.0203510522842407,1.0203510522842407,
reinforce,0.0,1,43,4.003125941641744,9,0.0017211437225341797,0.17915010452270508,,,3.225233316421509,3.225233316421509,,,1.4104870557785034,1.4104870557785034,
reinforce,0.0,1,44,4.260363722449768,10,0.0019240379333496094,0.18114900588989258,,,2.4620676040649414,2.4620676040649414,,,1.3938853740692139,1.3938853740692139,
reinforce,0.0,1,45,4.729647190211651,10,0.002008199691772461,0.18323612213134766,,,3.9074604511260986,3.9074604511260986,,,1.7937549352645874,1.7937549352645874,
reinforce,0.0,1,46,4.51571074903286,10,0.0019142627716064453,0.18523216247558594,,,2.9411680698394775,2.9411680698394775,,,1.555220603942871,1.555220603942871,
reinforce,0.0,1,47,4.683995973163088,10,0.001873016357421875,0.1871800422668457,,,2.248342990875244,2.248342990875244,,,1.7636339664459229,1.7636339664459229,
reinforce,0.0,1,48,4.952925750454502,10,0.0018248558044433594,0.18907809257507324,,,4.369174957275391,4.369174957275391,,,1.8564355373382568,1.8564355373382568,
reinforce,0.0,1,49,5.309348851456107,10,0.002004861831665039,0.19121193885803223,,,5.57410192489624,5.57410192489624,,,2.087777853012085,2.087777853012085,
reinforce,0.0,1,50,4.6751252525067235,10,0.0018498897552490234,0.19315195083618164,,,3.3274033069610596,3.3274033069610596,,,1.7611833810806274,1.7611833810806274,
reinforce,0.0,1,51,4.505708445306319,10,0.0018317699432373047,0.19508981704711914,,,3.8064799308776855,3.8064799308776855,,,1.6476742029190063,1.6476742029190063,
reinforce,0.0,1,52,4.629981535991997,10,0.0020780563354492188,0.19724702835083008,,,3.5933384895324707,3.5933384895324707,,,1.7159926891326904,1.7159926891326904,
reinforce,0.0,1,53,4.411830354329707,10,0.0017960071563720703,0.1991560459136963,,,2.8373970985412598,2.8373970985412598,,,1.54440176486969,1.54440176486969,
reinforce,0.0,1,54,4.802877977847805,10,0.0018279552459716797,0.2010500431060791,,,4.441685676574707,4.441685676574707,,,1.8345943689346313,1.8345943689346313,
reinforce,0.0,1,55,4.896752414283918,10,0.0020432472229003906,0.20316314697265625,,,3.7890777587890625,3.7890777587890625,,,1.860803246498108,1.860803246498108,
reinforce,0.0,1,56,4.123027589117161,10,0.0021152496337890625,0.20549511909484863,,,2.1172380447387695,2.1172380447387695,,,1.2275826930999756,1.2275826930999756,
reinforce,0.0,1,57,4.000565273119219,9,0.001722097396850586,0.20731210708618164,,,3.0221307277679443,3.0221307277679443,,,1.4422075748443604,1.4422075748443604,
reinforce,0.0,1,58,3.93279553739509,9,0.0017409324645996094,0.20914793014526367,,,2.8763771057128906,2.8763771057128906,,,1.3794975280761719,1.3794975280761719,
reinforce,0.0,1,59,5.424035158813363,10,0.002007007598876953,0.21123409271240234,,,5.905052185058594,5.905052185058594,,,2.1608986854553223,2.1608986854553223,
reinforce,0.0,1,60,3.9532469745718384,10,0.0018160343170166016,0.21314716339111328,4.67752688718446,0.028978735045775042,3.1290125846862793,3.1290125846862793,,,1.126299500465393,1.126299500465393,
reinforce,0.0,1,61,4.646485291004624,10,0.0019698143005371094,0.22113990783691406,,,3.1815896034240723,3.1815896034240723,,,1.737105369567871,1.737105369567871,
reinforce,0.0,1,62,4.458639631698025,10,0.0018110275268554688,0.2230520248413086,,,4.475330352783203,4.475330352783203,,,1.533072590827942,1.533072590827942,
reinforce,0.0,1,63,4.740846653567269,10,0.002087831497192383,0.2252190113067627,,,4.700810432434082,4.700810432434082,,,1.8171736001968384,1.8171736001968384,
reinforce,0.0,1,64,4.526883184139689,9,0.0016281604766845703,0.22693920135498047,,,3.970595359802246,3.970595359802246,,,1.926787257194519,1.926787257194519,
reinforce,0.0,1,65,4.633485519442472,10,0.0016632080078125,0.2286670207977295,,,3.243783950805664,3.243783950805664,,,1.8138282299041748,1.8138282299041748,
reinforce,0.0,1,66,4.627727079525351,10,0.0019359588623046875,0.23065495491027832,,,3.5073189735412598,3.5073189735412598,,,1.7137317657470703,1.7137317657470703,
reinforce,0.0,1,67,3.899741026312792,10,0.002032756805419922,0.2328329086303711,,,3.601364850997925,3.601364850997925,,,0.9079077839851379,0.9079077839851379,
reinforce,0.0,1,68,4.67189147011224,10,0.001641988754272461,0.23457598686218262,,,3.350550889968872,3.350550889968872,,,1.7961053848266602,1.7961053848266602,
reinforce,0.0,1,69,4.645460047095523,10,0.0016980171203613281,0.23633193969726562,,,3.370436429977417,3.370436429977417,,,1.7386798858642578,1.7386798858642578,
reinforce,0.0,1,70,4.912650859398753,10,0.002053976058959961,0.23846101760864258,,,3.1722989082336426,3.1722989082336426,,,1.884910225868225,1.884910225868225,
reinforce,0.0,1,71,4.030733481102808,8,0.0013778209686279297,0.2399439811706543,,,3.0548722743988037,3.0548722743988037,,,1.6814786195755005,1.6814786195755005,
reinforce,0.0,1,72,4.699126406144754,10,0.001708984375,0.24171686172485352,,,6.103456020355225,6.103456020355225,,,1.8019157648086548,1.8019157648086548,
reinforce,0.0,1,73,4.37307101050798,9,0.0014688968658447266,0.2432548999786377,,,5.171477317810059,5.171477317810059,,,1.8153433799743652,1.8153433799743652,
reinforce,0.0,1,74,4.710188752721471,10,0.0020008087158203125,0.24531197547912598,,,3.574807643890381,3.574807643890381,,,1.9088042974472046,1.9088042974472046,
reinforce,0.0,1,75,3.637401621484501,8,0.0015292167663574219,0.24692916870117188,,,4.048299789428711,4.048299789428711,,,1.3797848224639893,1.3797848224639893,
reinforce,0.0,1,76,4.729239674341651,10,0.0017919540405273438,0.24882197380065918,,,3.1482722759246826,3.1482722759246826,,,1.8004804849624634,1.8004804849624634,
reinforce,0.0,1,77,4.886127841583273,10,0.0018160343170166016,0.2506990432739258,,,4.16457462310791,4.16457462310791,,,1.8902546167373657,1.8902546167373657,
reinforce,0.0,1,78,4.9019709876593325,10,0.001965761184692383,0.25275588035583496,,,4.140866279602051,4.140866279602051,,,1.8626911640167236,1.8626911640167236,
reinforce,0.0,1,79,4.1422165807522955,10,0.0016677379608154297,0.2545158863067627,,,1.7236080169677734,1.7236080169677734,,,1.3988063335418701,1.3988063335418701,
reinforce,0.0,1,80,4.223925375184958,10,0.0016787052154541016,0.2562549114227295,4.663826049537063,0.020029903420199405,1.645643949508667,1.645643949508667,,,1.3732737302780151,1.3732737302780151,
reinforce,0.0,1,81,4.780123535051643,10,0.0019588470458984375,0.2638099193572998,,,3.692002773284912,3.692002773284912,,,1.8215376138687134,1.8215376138687134,
reinforce,0.0,1,82,4.9280494301838935,10,0.001989126205444336,0.26589107513427734,,,4.590524196624756,4.590524196624756,,,1.9671804904937744,1.9671804904937744,
reinforce,0.0,1,83,4.714859476005384,10,0.0020270347595214844,0.26800107955932617,,,3.292691707611084,3.292691707611084,,,1.8055269718170166,1.8055269718170166,
reinforce,0.0,1,84,4.764681220444664,10,0.0019850730895996094,0.2700929641723633,,,3.002875804901123,3.002875804901123,,,1.865645170211792,1.865645170211792,
reinforce,0.0,1,85,4.126346905781955,9,0.0016140937805175781,0.27178120613098145,,,4.393148899078369,4.393148899078369,,,1.5044623613357544,1.5044623613357544,
reinforce,0.0,1,86,4.95268136311852,10,0.0021293163299560547,0.2739691734313965,,,3.153043031692505,3.153043031692505,,,1.9236959218978882,1.9236959218978882,
reinforce,0.0,1,87,4.7018534456093715,10,0.0017428398132324219,0.2758059501647949,,,7.086699485778809,7.086699485778809,,,1.8778564929962158,1.8778564929962158,
reinforce,0.0,1,88,4.868093510907921,10,0.0017709732055664062,0.27763986587524414,,,2.762481689453125,2.762481689453125,,,1.883026123046875,1.883026123046875,
reinforce,0.0,1,89,5.991620688789339,11,0.0022978782653808594,0.2799959182739258,,,6.1202921867370605,6.1202921867370605,,,2.373262882232666,2.373262882232666,
reinforce,0.0,1,90,4.716582808253222,10,0.0017719268798828125,0.28188204765319824,,,4.560642719268799,4.560642719268799,,,1.8137085437774658,1.8137085437774658,
reinforce,0.0,1,91,5.254205629347283,10,0.0016949176788330078,0.2836458683013916,,,3.644287109375,3.644287109375,,,2.042137622833252,2.042137622833252,
reinforce,0.0,1,92,4.79055505498596,10,0.0017898082733154297,0.28550291061401367,,,3.0100181102752686,3.0100181102752686,,,1.8503204584121704,1.8503204584121704,
reinforce,0.0,1,93,4.455809179306182,9,0.0018107891082763672,0.2874019145965576,,,4.285745620727539,4.285745620727539,,,1.804384708404541,1.804384708404541,
reinforce,0.0,1,94,4.88682138964887,10,0.0016520023345947266,0.28912901878356934,,,2.34480619430542,2.34480619430542,,,1.900504469871521,1.900504469871521,
reinforce,0.0,1,95,5.034452623266938,10,0.0017910003662109375,0.2909848690032959,,,3.3634262084960938,3.3634262084960938,,,1.997595191001892,1.997595191001892,
reinforce,0.0,1,96,4.609780830844909,10,0.0018529891967773438,0.29291796684265137,,,3.3641445636749268,3.3641445636749268,,,1.710997223854065,1.710997223854065,
reinforce,0.0,1,97,4.952133501304819,10,0.0017478466033935547,0.29477500915527344,,,3.4519989490509033,3.4519989490509033,,,1.920827865600586,1.920827865600586,
reinforce,0.0,1,98,4.750270029025099,10,0.0017800331115722656,0.2966279983520508,,,3.593048572540283,3.593048572540283,,,1.769179105758667,1.769179105758667,
reinforce,0.0,1,99,5.010543386253337,10,0.0018122196197509766,0.29851198196411133,,,2.7647557258605957,2.7647557258605957,,,1.9545412063598633,1.9545412063598633,
reinforce,0.0,1,100,4.418612665113806,10,0.0017440319061279297,0.30033206939697266,4.774261450748264,0.03433981372298976,3.125838279724121,3.125838279724121,,,1.5959465503692627,1.5959465503692627,
reinforce,0.0,1,101,4.843321612138044,10,0.002202749252319336,0.30809688568115234,,,3.8319637775421143,3.8319637775421143,,,1.8766587972640991,1.8766587972640991,
reinforce,0.0,1,102,4.559339454507413,10,0.0018990039825439453,0.3101160526275635,,,3.60945200920105,3.60945200920105,,,1.6826339960098267,1.6826339960098267,
reinforce,0.0,1,103,4.765743438667601,10,0.001882791519165039,0.3120748996734619,,,3.7008795738220215,3.7008795738220215,,,1.803519606590271,1.803519606590271,
reinforce,0.0,1,104,4.6905775689091,10,0.0019648075103759766,0.3141210079193115,,,3.6125481128692627,3.6125481128692627,,,1.7557636499404907,1.7557636499404907,
reinforce,0.0,1,105,4.609581837399638,10,0.0019261837005615234,0.31614208221435547,,,2.5740420818328857,2.5740420818328857,,,1.683176040649414,1.683176040649414,
reinforce,0.0,1,106,4.700826833216697,10,0.001950979232788086,0.31818389892578125,,,4.791184425354004,4.791184425354004,,,1.7924877405166626,1.7924877405166626,
reinforce,0.0,1,107,4.905705539545184,10,0.0018832683563232422,0.3201751708984375,,,3.487412214279175,3.487412214279175,,,1.8387737274169922,1.8387737274169922,
reinforce,0.0,1,108,4.72449544285831,10,0.0020639896392822266,0.3223090171813965,,,3.631308078765869,3.631308078765869,,,1.8770968914031982,1.8770968914031982,
reinforce,0.0,1,109,4.704413983199613,10,0.0019190311431884766,0.32432007789611816,,,3.939547061920166,3.939547061920166,,,1.7250076532363892,1.7250076532363892,
reinforce,0.0,1,110,4.5813408383692735,10,0.0017430782318115234,0.3261559009552002,,,5.671794414520264,5.671794414520264,,,1.6019248962402344,1.6019248962402344,
reinforce,0.0,1,111,4.795790045371638,10,0.0019550323486328125,0.32817602157592773,,,3.209331512451172,3.209331512451172,,,1.7790368795394897,1.7790368795394897,
reinforce,0.0,1,112,5.193830865388222,10,0.0018568038940429688,0.33011889457702637,,,4.210476875305176,4.210476875305176,,,1.9936853647232056,1.9936853647232056,
reinforce,0.0,1,113,5.295056044476343,10,0.0017421245574951172,0.3319270610809326,,,4.82802677154541,4.82802677154541,,,2.0768826007843018,2.0768826007843018,
reinforce,0.0,1,114,4.949314199703085,10,0.0018410682678222656,0.33382201194763184,,,7.689719200134277,7.689719200134277,,,1.8762845993041992,1.8762845993041992,
reinforce,0.0,1,115,4.68042015435219,10,0.0019390583038330078,0.33583903312683105,,,3.166138172149658,3.166138172149658,,,1.807342529296875,1.807342529296875,
reinforce,0.0,1,116,4.931691738524688,10,0.0017461776733398438,0.33770012855529785,,,4.48192834854126,4.48192834854126,,,1.892282485961914,1.892282485961914,
reinforce,0.0,1,117,4.919108377920175,10,0.001837015151977539,0.3395969867706299,,,5.343097686767578,5.343097686767578,,,1.858547568321228,1.858547568321228,
reinforce,0.0,1,118,4.9470709337972325,10,0.001991748809814453,0.34166812896728516,,,3.3438117504119873,3.3438117504119873,,,1.861859917640686,1.861859917640686,
reinforce,0.0,1,119,5.057142540636443,10,0.001955747604370117,0.3436899185180664,,,3.817826509475708,3.817826509475708,,,1.9866794347763062,1.9866794347763062,
reinforce,0.0,1,120,4.911904851729468,10,0.0018589496612548828,0.3456399440765381,4.936744798943596,0.0315632883543565,2.6938107013702393,2.6938107013702393,,,1.8934571743011475,1.8934571743011475,
reinforce,0.0,1,121,4.815566187895786,10,0.0019757747650146484,0.3537888526916504,,,5.555695533752441,5.555695533752441,,,1.8410794734954834,1.8410794734954834,
reinforce,0.0,1,122,5.540015425733683,10,0.0020117759704589844,0.3558800220489502,,,4.947065830230713,4.947065830230713,,,2.2136290073394775,2.2136290073394775,
reinforce,0.0,1,123,4.87095746474696,10,0.0019712448120117188,0.3580012321472168,,,3.0340960025787354,3.0340960025787354,,,1.8937495946884155,1.8937495946884155,
reinforce,0.0,1,124,5.1858425769961505,10,0.0018417835235595703,0.35991597175598145,,,4.458495140075684,4.458495140075684,,,2.067589521408081,2.067589521408081,
reinforce,0.0,1,125,5.265605757922666,10,0.0018780231475830078,0.3618900775909424,,,5.025326728820801,5.025326728820801,,,2.093796491622925,2.093796491622925,
reinforce,0.0,1,126,5.347618946178051,10,0.0021958351135253906,0.36418986320495605,,,5.607871055603027,5.607871055603027,,,2.1398532390594482,2.1398532390594482,
reinforce,0.0,1,127,5.00626776585926,10,0.00191497802734375,0.36622095108032227,,,4.188290596008301,4.188290596008301,,,1.9790900945663452,1.9790900945663452,
reinforce,0.0,1,128,5.39104861845965,10,0.0017859935760498047,0.36809301376342773,,,3.299137830734253,3.299137830734253,,,2.1564745903015137,2.1564745903015137,
reinforce,0.0,1,129,5.067604790296727,10,0.0021851062774658203,0.3703470230102539,,,5.282269477844238,5.282269477844238,,,2.001410961151123,2.001410961151123,
reinforce,0.0,1,130,4.999587543728978,10,0.001828908920288086,0.37227487564086914,,,3.585627794265747,3.585627794265747,,,1.9851360321044922,1.9851360321044922,
reinforce,0.0,1,131,4.827536859064559,9,0.0015916824340820312,0.3739278316497803,,,5.325837135314941,5.325837135314941,,,2.030052900314331,2.030052900314331,
reinforce,0.0,1,132,5.144377764905577,10,0.0018031597137451172,0.37578606605529785,,,4.504331588745117,4.504331588745117,,,2.0572123527526855,2.0572123527526855,
reinforce,0.0,1,133,4.964759906113734,10,0.0021839141845703125,0.3780820369720459,,,2.747281789779663,2.747281789779663,,,1.9225696325302124,1.9225696325302124,
reinforce,0.0,1,134,5.213820133716488,10,0.0018069744110107422,0.379971981048584,,,3.2796478271484375,3.2796478271484375,,,2.0636467933654785,2.0636467933654785,
reinforce,0.0,1,135,5.093217878003646,10,0.0018589496612548828,0.38190507888793945,,,3.8411736488342285,3.8411736488342285,,,2.01354718208313,2.01354718208313,
reinforce,0.0,1,136,5.129570979457577,10,0.0019221305847167969,0.3839149475097656,,,2.9250919818878174,2.9250919818878174,,,2.030838966369629,2.030838966369629,
reinforce,0.0,1,137,5.332857102657371,10,0.001857757568359375,0.38584184646606445,,,3.2394168376922607,3.2394168376922607,,,2.153262138366699,2.153262138366699,
reinforce,0.0,1,138,5.311883344673369,10,0.0018367767333984375,0.387772798538208,,,5.129828929901123,5.129828929901123,,,2.146883487701416,2.146883487701416,
reinforce,0.0,1,139,5.104964258432153,10,0.0017647743225097656,0.38961100578308105,,,3.723548173904419,3.723548173904419,,,2.031869411468506,2.031869411468506,
reinforce,0.0,1,140,5.053186350200402,10,0.0019249916076660156,0.39159297943115234,5.121828671930048,0.024030791922302643,4.512758731842041,4.512758731842041,,,1.9971033334732056,1.9971033334732056,
reinforce,0.0,1,141,5.087167540066417,10,0.002043008804321289,0.4003310203552246,,,3.5165908336639404,3.5165908336639404,,,1.9910621643066406,1.9910621643066406,
reinforce,0.0,1,142,5.219631380938684,10,0.0018868446350097656,0.40228819847106934,,,3.2518413066864014,3.2518413066864014,,,2.059603691101074,2.059603691101074,
reinforce,0.0,1,143,5.251874838018689,10,0.0021278858184814453,0.4044809341430664,,,6.3505964279174805,6.3505964279174805,,,2.11029314994812,2.11029314994812,
reinforce,0.0,1,144,5.558481441020029,10,0.0018160343170166016,0.4063839912414551,,,3.9633002281188965,3.9633002281188965,,,2.2862141132354736,2.2862141132354736,
reinforce,0.0,1,145,5.6517261688741876,10,0.0018739700317382812,0.4083220958709717,,,4.342004299163818,4.342004299163818,,,2.3102431297302246,2.3102431297302246,
reinforce,0.0,1,146,5.028300919550056,10,0.002006053924560547,0.41040802001953125,,,3.035216808319092,3.035216808319092,,,2.0008950233459473,2.0008950233459473,
reinforce,0.0,1,147,5.2936491586791785,10,0.002103090286254883,0.4126009941101074,,,3.6109447479248047,3.6109447479248047,,,2.1002793312072754,2.1002793312072754,
reinforce,0.0,1,148,5.263812130561553,10,0.0019087791442871094,0.4146289825439453,,,5.223031520843506,5.223031520843506,,,2.0966272354125977,2.0966272354125977,
reinforce,0.0,1,149,5.675787683200505,10,0.0019218921661376953,0.41663599014282227,,,5.1076860427856445,5.1076860427856445,,,2.3347020149230957,2.3347020149230957,
reinforce,0.0,1,150,6.2376875578053745,11,0.002089977264404297,0.41880178451538086,,,4.977324962615967,4.977324962615967,,,2.472409248352051,2.472409248352051,
reinforce,0.0,1,151,5.132427238346581,10,0.0018610954284667969,0.42078304290771484,,,4.274336814880371,4.274336814880371,,,2.0484445095062256,2.0484445095062256,
reinforce,0.0,1,152,5.598665062175462,10,0.0018558502197265625,0.4227139949798584,,,5.898244857788086,5.898244857788086,,,2.269700527191162,2.269700527191162,
reinforce,0.0,1,153,5.172805617008228,10,0.0018947124481201172,0.42469286918640137,,,3.2590460777282715,3.2590460777282715,,,2.071762800216675,2.071762800216675,
reinforce,0.0,1,154,5.303207763471767,10,0.002022266387939453,0.42680907249450684,,,4.8678154945373535,4.8678154945373535,,,2.118210554122925,2.118210554122925,
reinforce,0.0,1,155,5.270045589877306,10,0.0019240379333496094,0.4288179874420166,,,4.1036858558654785,4.1036858558654785,,,2.11242938041687,2.11242938041687,
reinforce,0.0,1,156,5.733965513496429,10,0.0018439292907714844,0.4307429790496826,,,6.183650016784668,6.183650016784668,,,2.3493552207946777,2.3493552207946777,
reinforce,0.0,1,157,5.805821488570904,10,0.0019989013671875,0.43280887603759766,,,4.167115688323975,4.167115688323975,,,2.413289785385132,2.413289785385132,
reinforce,0.0,1,158,5.30431300079899,10,0.0018320083618164062,0.4347188472747803,,,3.6382110118865967,3.6382110118865967,,,2.116215229034424,2.116215229034424,
reinforce,0.0,1,159,5.2405810204491035,10,0.001795053482055664,0.4365811347961426,,,4.75078010559082,4.75078010559082,,,2.1040987968444824,2.1040987968444824,
reinforce,0.0,1,160,5.153438070690295,10,0.0019106864929199219,0.4385569095611572,5.229301130549853,0.030985757639107943,3.1303298473358154,3.1303298473358154,,,2.024851083755493,2.024851083755493,
reinforce,0.0,1,161,5.234297900280335,10,0.003801107406616211,0.44922900199890137,,,2.7154722213745117,2.7154722213745117,,,2.06838059425354,2.06838059425354,
reinforce,0.0,1,162,7.026244970726425,11,0.002736330032348633,0.45214319229125977,,,9.636025428771973,9.636025428771973,,,3.000288963317871,3.000288963317871,
reinforce,0.0,1,163,5.28911473906908,10,0.0023038387298583984,0.454603910446167,,,2.8304121494293213,2.8304121494293213,,,2.123812437057495,2.123812437057495,
reinforce,0.0,1,164,5.93962221941152,10,0.001990795135498047,0.4567279815673828,,,4.8977861404418945,4.8977861404418945,,,2.462679624557495,2.462679624557495,
reinforce,0.0,1,165,5.662616074760197,10,0.0021228790283203125,0.45894694328308105,,,3.5705230236053467,3.5705230236053467,,,2.292250633239746,2.292250633239746,
reinforce,0.0,1,166,5.146250643648803,10,0.0021576881408691406,0.4612128734588623,,,7.179723262786865,7.179723262786865,,,2.0152475833892822,2.0152475833892822,
reinforce,0.0,1,167,5.033380331484545,10,0.0018649101257324219,0.4631788730621338,,,3.8877692222595215,3.8877692222595215,,,1.92782461643219,1.92782461643219,
reinforce,0.0,1,168,4.960094688950994,10,0.002110004425048828,0.4654121398925781,,,7.221756935119629,7.221756935119629,,,1.9179162979125977,1.9179162979125977,
reinforce,0.0,1,169,5.144894631374736,10,0.002126932144165039,0.4676809310913086,,,3.9067673683166504,3.9067673683166504,,,2.0325546264648438,2.0325546264648438,
