algo,ac_variant,n_steps,baseline,seed,episode,episode_return,episode_steps,episode_time_sec,elapsed_time_sec,eval_mean_return,eval_std_return,loss,policy_loss,value_loss,entropy,mean_return,mean_advantage,advantage
actor_critic,n_step,10,,1,1,24.755170343121033,22,0.05022692680358887,0.050231218338012695,,,78.48709869384766,18.287202835083008,85.99984741210938,2.156815528869629,8.784208297729492,8.774264335632324,8.774264335632324
actor_critic,n_step,10,,1,2,30.862801266254696,36,0.007838249206542969,0.05820727348327637,,,56.999107360839844,18.18033790588379,55.45539093017578,2.156315803527832,7.157651901245117,7.044212818145752,7.044212818145752
actor_critic,n_step,10,,1,3,34.40583015359072,27,0.005749225616455078,0.0640861988067627,,,107.02302551269531,19.4335880279541,125.12776947021484,2.1566529273986816,10.830290794372559,10.451940536499023,10.451940536499023
actor_critic,n_step,10,,1,4,10.754284904114735,12,0.0026912689208984375,0.06691932678222656,,,32.26283264160156,11.173982620239258,30.12693214416504,2.156355619430542,5.246884346008301,4.710667133331299,4.710667133331299
actor_critic,n_step,10,,1,5,104.18687519804085,67,0.014330863952636719,0.08138108253479004,,,182.06826782226562,31.219650268554688,215.49803161621094,2.156266689300537,14.669244766235352,14.15894889831543,14.15894889831543
actor_critic,n_step,10,,1,6,19.25262421854662,19,0.0040819644927978516,0.08561515808105469,,,62.89826583862305,21.29560089111328,59.43238067626953,2.1562492847442627,7.788125514984131,7.026911735534668,7.026911735534668
actor_critic,n_step,10,,1,7,16.478899575135795,16,0.003640890121459961,0.08940911293029785,,,46.801414489746094,11.284326553344727,50.73869323730469,2.1564648151397705,7.457837104797363,6.390255928039551,6.390255928039551
actor_critic,n_step,10,,1,8,14.539528109954412,17,0.0034821033477783203,0.09302234649658203,,,36.92603302001953,10.310552597045898,38.02211380004883,2.156515598297119,6.079278945922852,5.061265468597412,5.061265468597412
actor_critic,n_step,10,,1,9,16.339484009866176,16,0.003751993179321289,0.09688115119934082,,,48.385921478271484,11.79835033416748,52.2679557800293,2.1565141677856445,7.733983993530273,6.335842132568359,6.335842132568359
actor_critic,n_step,10,,1,10,18.52371164997974,18,0.003690004348754883,0.10070514678955078,,,51.7257194519043,13.735575675964355,54.27163314819336,2.156393527984619,8.206417083740234,6.580260753631592,6.580260753631592
actor_critic,n_step,10,,1,11,9.900502735260124,12,0.002971172332763672,0.10384631156921387,,,23.971620559692383,7.95952844619751,22.874418258666992,2.156280279159546,5.087123870849609,3.5737361907958984,3.5737361907958984
actor_critic,n_step,10,,1,12,16.948935726803516,19,0.003901958465576172,0.10787200927734375,,,40.783077239990234,10.62990951538086,43.07595443725586,2.1561691761016846,7.014110565185547,5.400452136993408,5.400452136993408
actor_critic,n_step,10,,1,13,14.23615712649692,15,0.0035088062286376953,0.11149311065673828,,,34.77629852294922,7.728641510009766,38.63951110839844,2.1560349464416504,6.980547904968262,4.884883403778076,4.884883403778076
actor_critic,n_step,10,,1,14,23.733759305701962,22,0.00469517707824707,0.1163172721862793,,,69.20372009277344,17.39522361755371,74.01213836669922,2.15573787689209,9.507782936096191,7.5510101318359375,7.5510101318359375
actor_critic,n_step,10,,1,15,36.0565842500155,31,0.006298065185546875,0.12275123596191406,,,85.84312438964844,15.970113754272461,99.81858825683594,2.155517339706421,11.197945594787598,9.09755802154541,9.09755802154541
actor_critic,n_step,10,,1,16,18.68154387770448,23,0.005231142044067383,0.12811636924743652,,,47.041133880615234,10.445700645446777,52.27919006347656,2.1551673412323,7.264704704284668,5.421079635620117,5.421079635620117
actor_critic,n_step,10,,1,17,54.65094346006517,47,0.009904861450195312,0.13818597793579102,,,97.5470199584961,21.168733596801758,109.11184692382812,2.1547932624816895,11.561296463012695,9.537428855895996,9.537428855895996
actor_critic,n_step,10,,1,18,33.76151388700178,30,0.0061800479888916016,0.14452028274536133,,,79.0490493774414,18.86376953125,85.97897338867188,2.154513359069824,10.741055488586426,8.177501678466797,8.177501678466797
actor_critic,n_step,10,,1,19,33.71844819657275,28,0.005834341049194336,0.15059137344360352,,,89.81756591796875,17.39799690246582,103.45652770996094,2.154287576675415,11.78156852722168,9.08338451385498,9.08338451385498
actor_critic,n_step,10,,1,20,35.21383105315601,33,0.006926059722900391,0.15766119956970215,54.11107742019392,1.6584262659560136,79.68492126464844,19.9973201751709,85.26799774169922,2.1539735794067383,10.670063972473145,8.003069877624512,8.003069877624512
actor_critic,n_step,10,,1,21,52.1475663624969,50,0.01036381721496582,0.1921982765197754,,,80.7851791381836,19.860013961791992,87.03594970703125,2.1538264751434326,11.17531967163086,8.519554138183594,8.519554138183594
actor_critic,n_step,10,,1,22,19.8538269501459,19,0.003972291946411133,0.19630837440490723,,,48.73686218261719,13.285163879394531,50.645286560058594,2.1537907123565674,9.303943634033203,5.763283729553223,5.763283729553223
actor_critic,n_step,10,,1,23,57.586038325823736,45,0.009348869323730469,0.20577096939086914,,,111.03926086425781,21.61438751220703,127.74982452392578,2.153766393661499,13.590868949890137,10.335382461547852,10.335382461547852
actor_critic,n_step,10,,1,24,42.01778229797977,39,0.008299112319946289,0.21422123908996582,,,75.58689880371094,19.266651153564453,80.4574966430664,2.1537230014801025,11.30309009552002,8.00249195098877,8.00249195098877
actor_critic,n_step,10,,1,25,90.50941366707325,69,0.013868093490600586,0.22826528549194336,,,122.915283203125,21.753305435180664,144.51712036132812,2.153820037841797,14.669036865234375,11.1985445022583,11.1985445022583
actor_critic,n_step,10,,1,26,44.93541648804768,33,0.006864070892333984,0.23528122901916504,,,117.08935546875,20.088897705078125,138.57208251953125,2.153822660446167,14.202715873718262,10.105892181396484,10.105892181396484
actor_critic,n_step,10,,1,27,98.96476027185915,79,0.01600193977355957,0.2514181137084961,,,115.0825424194336,22.376495361328125,132.4372100830078,2.15378737449646,14.319807052612305,10.652443885803223,10.652443885803223
actor_critic,n_step,10,,1,28,144.19626306346376,113,0.022687196731567383,0.2742922306060791,,,126.15747833251953,21.430864334106445,149.6094512939453,2.1537415981292725,14.854921340942383,11.218045234680176,11.218045234680176
actor_critic,n_step,10,,1,29,144.21704194324798,109,0.0216672420501709,0.29617834091186523,,,134.46649169921875,26.742156982421875,153.8919219970703,2.153594732284546,15.152528762817383,11.473332405090332,11.473332405090332
actor_critic,n_step,10,,1,30,91.65364640650624,76,0.015233993530273438,0.3115870952606201,,,107.56813049316406,22.155414581298828,122.0181655883789,2.153553009033203,14.261746406555176,10.135162353515625,10.135162353515625
actor_critic,n_step,10,,1,31,64.07791054133581,44,0.008739233016967773,0.32048630714416504,,,144.97923278808594,30.151315689086914,164.03988647460938,2.153531551361084,16.26755714416504,11.37501335144043,11.37501335144043
actor_critic,n_step,10,,1,32,61.83085119654975,52,0.010933160781860352,0.3315603733062744,,,102.93898010253906,21.283437728881836,116.65077209472656,2.1536574363708496,13.64713191986084,9.138533592224121,9.138533592224121
actor_critic,n_step,10,,1,33,107.6377699939617,73,0.014641284942626953,0.34636735916137695,,,158.29010009765625,27.584550857543945,186.7222137451172,2.15383243560791,17.217016220092773,12.438926696777344,12.438926696777344
actor_critic,n_step,10,,1,34,134.6042385786667,114,0.02249288558959961,0.3690171241760254,,,112.73652648925781,23.155590057373047,127.9727783203125,2.154017210006714,14.427212715148926,10.167370796203613,10.167370796203613
actor_critic,n_step,10,,1,35,100.57883437406588,67,0.013529777526855469,0.3826780319213867,,,155.33314514160156,27.07841682434082,183.22105407714844,2.154240369796753,17.90450096130371,12.380411148071289,12.380411148071289
actor_critic,n_step,10,,1,36,148.57824982520373,103,0.02041006088256836,0.40323925018310547,,,152.7109832763672,25.142559051513672,182.24061584472656,2.1544673442840576,17.726715087890625,12.414170265197754,12.414170265197754
actor_critic,n_step,10,,1,37,136.06543556372742,94,0.018625974655151367,0.4220421314239502,,,153.82908630371094,26.688976287841797,181.6287384033203,2.154604911804199,17.6777400970459,12.464229583740234,12.464229583740234
actor_critic,n_step,10,,1,38,127.79241608719808,99,0.02033209800720215,0.4425332546234131,,,116.03842163085938,20.985240936279297,135.79025268554688,2.154729127883911,16.4947452545166,10.798166275024414,10.798166275024414
actor_critic,n_step,10,,1,39,92.50186574119604,61,0.012160062789916992,0.454862117767334,,,160.95565795898438,29.524709701538086,187.75851440429688,2.15470814704895,18.673248291015625,12.342382431030273,12.342382431030273
actor_critic,n_step,10,,1,40,100.93086533653228,81,0.01638484001159668,0.4715301990509033,134.87750030692968,0.938517724727337,114.44206237792969,21.872533798217773,132.2421875,2.1547560691833496,16.03348159790039,10.282888412475586,10.282888412475586
actor_critic,n_step,10,,1,41,86.77651874643533,58,0.011790752410888672,0.527799129486084,,,147.71812438964844,25.441707611083984,174.68060302734375,2.1547927856445312,18.73272132873535,11.937468528747559,11.937468528747559
actor_critic,n_step,10,,1,42,109.46727079465745,87,0.017493009567260742,0.5454273223876953,,,115.31535339355469,23.39198112487793,131.31910705566406,2.1548235416412354,16.55048370361328,10.372358322143555,10.372358322143555
actor_critic,n_step,10,,1,43,139.57237077443423,96,0.019250154495239258,0.5649902820587158,,,147.1983642578125,27.728904724121094,170.67066955566406,2.1549205780029297,18.982542037963867,12.098350524902344,12.098350524902344
actor_critic,n_step,10,,1,44,121.14676736572392,68,0.013570785522460938,0.5787220001220703,,,213.42530822753906,31.817895889282227,259.43914794921875,2.155094623565674,22.228818893432617,14.70251178741455,14.70251178741455
actor_critic,n_step,10,,1,45,152.08553316939756,100,0.019788026809692383,0.5986590385437012,,,166.40548706054688,29.23311424255371,195.96054077148438,2.155259132385254,19.932723999023438,12.753413200378418,12.753413200378418
actor_critic,n_step,10,,1,46,31.655879683410674,26,0.005290031433105469,0.6040811538696289,,,68.27752685546875,11.529241561889648,81.06897735595703,2.155458688735962,14.527558326721191,6.394107341766357,6.394107341766357
actor_critic,n_step,10,,1,47,84.91782785397665,73,0.0144500732421875,0.6186890602111816,,,98.5660171508789,19.36125946044922,113.149658203125,2.1555676460266113,16.115049362182617,9.15137767791748,9.15137767791748
actor_critic,n_step,10,,1,48,78.34804737407187,55,0.011038064956665039,0.6298692226409912,,,143.1142578125,25.345609664916992,168.2409210205078,2.1556568145751953,18.236907958984375,10.779081344604492,10.779081344604492
actor_critic,n_step,10,,1,49,146.4690829744358,105,0.02055978775024414,0.6506130695343018,,,140.546630859375,24.689254760742188,165.5105438232422,2.155813694000244,19.074623107910156,11.544937133789062,11.544937133789062
actor_critic,n_step,10,,1,50,66.88371981152035,45,0.009004831314086914,0.6597671508789062,,,135.96861267089844,21.85933494567871,163.0132598876953,2.155949592590332,19.373958587646484,10.780362129211426,10.780362129211426
actor_critic,n_step,10,,1,51,84.53024588369978,57,0.011873006820678711,0.6717700958251953,,,145.08758544921875,24.9010009765625,171.6951141357422,2.1560235023498535,19.76766586303711,11.266749382019043,11.266749382019043
actor_critic,n_step,10,,1,52,109.85093971691833,73,0.014663934707641602,0.6866052150726318,,,156.92832946777344,26.37882423400879,186.49929809570312,2.15610671043396,20.364397048950195,11.955058097839355,11.955058097839355
actor_critic,n_step,10,,1,53,76.04943505245424,53,0.010664939880371094,0.6974272727966309,,,145.53366088867188,23.123432159423828,174.8717498779297,2.1561996936798096,18.977327346801758,10.741554260253906,10.741554260253906
actor_critic,n_step,10,,1,54,110.11285329593593,83,0.017077207565307617,0.7146623134613037,,,126.40855407714844,23.118144989013672,147.5577392578125,2.156285285949707,19.097936630249023,10.597688674926758,10.597688674926758
