algorithm,model_path,env_type,n_episodes,seed,deterministic,mean_return,std_return,min_return,max_return,success_rate
PPO,models/ppo_push_none_source_dense_5000k_lr_0p0003_ent_0p0_seed_0.zip,source,50,0,True,-3.1828866004943848,1.9994102716445923,-6.200901031494141,-0.007873999886214733,0.24
PPO,models/ppo_push_none_source_dense_5000k_lr_0p0003_ent_0p0_seed_0.zip,source,50,0,True,-3.1828866004943848,1.9994102716445923,-6.200901031494141,-0.007873999886214733,0.24
PPO,models/best/ppo_push_none_source_dense_5000k_lr_0p0003_ent_0p0_seed_0/best_model.zip,source,50,0,True,-2.6722207069396973,2.1687352657318115,-6.200901031494141,-0.00787500012665987,0.4
PPO,models/best/ppo_push_none_source_dense_5000k_lr_0p0003_ent_0p0_seed_0/best_model.zip,target,50,0,True,-2.676109552383423,2.165243148803711,-6.200901031494141,-0.00787500012665987,0.4
PPO,models/best/ppo_push_none_source_dense_5000k_lr_0p0003_ent_0p0_seed_0/best_model.zip,target,50,0,True,-2.676109552383423,2.165243148803711,-6.200901031494141,-0.00787500012665987,0.4
PPO,models/best/ppo_push_none_source_dense_5000k_lr_0p0003_ent_0p0_seed_0/best_model.zip,source,50,0,True,-2.6722207069396973,2.1687352657318115,-6.200901031494141,-0.00787500012665987,0.4
PPO,models/ppo_push_none_source_dense_5000k_lr_0p0003_ent_0p0_seed_0.zip,source,50,0,True,-3.1828866004943848,1.9994102716445923,-6.200901031494141,-0.007873999886214733,0.24
PPO,models/ppo_push_none_source_dense_5000k_lr_0p0003_ent_0p0_seed_0.zip,target,50,0,True,-3.1884589195251465,1.9997910261154175,-6.200247764587402,-0.00787500012665987,0.24
PPO,models/best/ppo_push_none_source_dense_5000k_lr_0p0003_ent_0p0_seed_0/best_model.zip,source,50,0,True,-2.6722207069396973,2.1687352657318115,-6.200901031494141,-0.00787500012665987,0.4
PPO,models/best/ppo_push_none_source_dense_5000k_lr_0p0003_ent_0p0_seed_0/best_model.zip,source,50,0,True,-2.6722207069396973,2.1687352657318115,-6.200901031494141,-0.00787500012665987,0.4
PPO,models/best/ppo_push_none_source_dense_5000k_lr_0p0003_ent_0p0_seed_0/best_model.zip,target,50,0,True,-2.676109552383423,2.165243148803711,-6.200901031494141,-0.00787500012665987,0.4
PPO,models/ppo_push_none_source_dense_5000k_lr_0p0003_ent_0p0_seed_0.zip,source,50,0,True,-3.1828866004943848,1.9994102716445923,-6.200901031494141,-0.007873999886214733,0.24
PPO,models/best/ppo_push_none_source_dense_5000k_lr_0p0003_ent_0p0_seed_0/best_model.zip,source,50,0,True,-3.188655376434326,1.9998295307159424,-6.200247764587402,-0.00787500012665987,0.24
PPO,models/best/ppo_push_none_source_dense_5000k_lr_0p0003_ent_0p0_seed_0/best_model.zip,source,50,0,True,-3.188655376434326,1.9998295307159424,-6.200247764587402,-0.00787500012665987,0.24
PPO,models/best/ppo_push_none_source_dense_5000k_lr_0p0003_ent_0p0_seed_0/best_model.zip,target,50,0,True,-3.188655376434326,1.9998295307159424,-6.200247764587402,-0.00787500012665987,0.24
PPO,models/best/ppo_push_none_source_dense_5000k_lr_0p0003_ent_0p0_seed_0/best_model.zip,source,50,0,True,-3.188655376434326,1.9998295307159424,-6.200247764587402,-0.00787500012665987,0.24
PPO,models/best/ppo_push_none_source_dense_10000k_lr_0p0003_ent_0p0_seed_0/best_model.zip,source,50,0,True,-2.7529828548431396,1.9419680833816528,-6.200247764587402,-0.007873999886214733,0.48
PPO,models/best/ppo_push_none_source_dense_10000k_lr_0p0003_ent_0p0_seed_0/best_model.zip,source,50,1,True,-2.759385585784912,1.9482601881027222,-6.200247764587402,-0.007873999886214733,0.48
PPO,models/best/ppo_push_none_source_dense_10000k_lr_0p0003_ent_0p0_seed_0/best_model.zip,source,50,2,True,-2.700471878051758,1.9895780086517334,-6.200247764587402,-0.007873999886214733,0.48
PPO,models/best/ppo_push_none_source_dense_10000k_lr_0p0003_ent_0p0_seed_0/best_model.zip,source,50,3,True,-2.712202787399292,2.00270676612854,-6.200247764587402,-0.007873999886214733,0.48
PPO,models/best/ppo_push_none_source_dense_10000k_lr_0p0003_ent_0p0_seed_0/best_model.zip,target,50,3,True,-2.721606731414795,2.001180648803711,-6.200247764587402,-0.00787500012665987,0.48
PPO,models/best/ppo_push_none_source_dense_10000k_lr_0p0003_ent_0p0_seed_0/best_model.zip,target,50,3,True,-2.721606731414795,2.001180648803711,-6.200247764587402,-0.00787500012665987,0.48
PPO,models/best/ppo_push_none_source_dense_10000k_lr_0p0003_ent_0p0_seed_0/best_model.zip,target,50,0,True,-2.764502763748169,1.9445748329162598,-6.200247764587402,-0.00787500012665987,0.46
PPO,models/best/ppo_push_none_source_dense_10000k_lr_0p0003_ent_0p0_seed_0/best_model.zip,source,50,0,True,-2.7529828548431396,1.9419680833816528,-6.200247764587402,-0.007873999886214733,0.48
PPO,models/best/ppo_push_none_source_dense_10000k_lr_0p0003_ent_0p0_seed_0/best_model.zip,target,50,0,True,-2.764502763748169,1.9445748329162598,-6.200247764587402,-0.00787500012665987,0.46
PPO,models/ppo_push_none_source_dense_10000k_lr_0p0003_ent_0p0_seed_0.zip,source,50,0,True,-2.86027193069458,2.1992485523223877,-9.854358673095703,-0.007873999886214733,0.46
PPO,models/ppo_push_none_source_dense_10000k_lr_0p0003_ent_0p0_seed_0.zip,target,50,0,True,-2.728450298309326,1.9406771659851074,-6.200257778167725,-0.00787500012665987,0.46
PPO,models/best/ppo_push_none_source_dense_5000k_lr_0p0003_ent_0p0_seed_0/best_model.zip,source,50,0,True,-3.188655376434326,1.9998295307159424,-6.200247764587402,-0.00787500012665987,0.24
PPO,models/best/ppo_push_none_source_dense_5000k_lr_0p0003_ent_0p0_seed_0/best_model.zip,target,50,0,True,-3.188655376434326,1.9998295307159424,-6.200247764587402,-0.00787500012665987,0.24
PPO,models/ppo_push_none_source_dense_5000k_lr_0p0003_ent_0p0_seed_0.zip,source,50,0,True,-3.1886544227600098,1.9998297691345215,-6.200247764587402,-0.00787500012665987,0.24
PPO,models/ppo_push_none_source_dense_5000k_lr_0p0003_ent_0p0_seed_0.zip,target,50,0,True,-3.1886544227600098,1.9998297691345215,-6.200247764587402,-0.00787500012665987,0.24
PPO,models/best/ppo_push_none_source_dense_10000k_lr_0p0003_ent_0p0_seed_0/best_model.zip,source,50,0,True,-2.7529828548431396,1.9419680833816528,-6.200247764587402,-0.007873999886214733,0.48
PPO,models/best/ppo_push_none_source_dense_10000k_lr_0p0003_ent_0p0_seed_0/best_model.zip,source,50,10,True,-2.682255268096924,1.9847183227539062,-6.200247764587402,-0.007873999886214733,0.48
PPO,models/best/ppo_push_none_source_dense_10000k_lr_0p0003_ent_0p0_seed_0/best_model.zip,source,50,100,True,-3.4253463745117188,2.017375946044922,-6.662775039672852,-0.0228240005671978,0.4
PPO,models/best/ppo_push_none_source_dense_10000k_lr_0p0003_ent_0p0_seed_0/best_model.zip,source,50,1000,True,-3.141122341156006,2.05192232131958,-6.514855861663818,-0.018414000049233437,0.38
PPO,models/best/ppo_push_none_source_dense_10000k_lr_0p0003_ent_0p0_seed_0/best_model.zip,source,50,10000,True,-3.1827657222747803,2.1838161945343018,-6.643189907073975,-0.013026000000536442,0.4
PPO,models/best/ppo_push_none_source_dense_10000k_lr_0p0003_ent_0p0_seed_0/best_model.zip,source,50,1,True,-2.759385585784912,1.9482601881027222,-6.200247764587402,-0.007873999886214733,0.48
PPO,models/best/ppo_push_none_source_dense_10000k_lr_0p0003_ent_0p0_seed_0/best_model.zip,source,50,10,True,-2.682255268096924,1.9847183227539062,-6.200247764587402,-0.007873999886214733,0.48
PPO,models/best/ppo_push_none_source_dense_10000k_lr_0p0003_ent_0p0_seed_0/best_model.zip,source,50,100,True,-3.4253463745117188,2.017375946044922,-6.662775039672852,-0.0228240005671978,0.4
PPO,models/best/ppo_push_none_target_5000k_lr_0p0003_seed_0/best_model.zip,target,50,0,True,-3.188655376434326,1.9998295307159424,-6.200247764587402,-0.00787500012665987,0.24
PPO,models/best/ppo_push_none_target_5000k_lr_0p0003_seed_0/best_model.zip,target,50,10,True,-3.1016759872436523,2.0539324283599854,-6.200247764587402,-0.00787500012665987,0.26
PPO,models/best/ppo_push_none_target_5000k_lr_0p0003_seed_0/best_model.zip,target,50,100,True,-3.8670952320098877,2.020524263381958,-6.662800312042236,-0.0228240005671978,0.18
PPO,models/best/ppo_push_none_target_5000k_lr_0p0003_seed_0/best_model.zip,target,50,1000,True,-3.426095485687256,2.084580183029175,-6.514855861663818,-0.018414000049233437,0.24
PPO,models/best/ppo_push_none_target_5000k_lr_0p0003_seed_0/best_model.zip,target,50,10000,True,-3.4018447399139404,2.110200881958008,-6.643189907073975,-0.013026000000536442,0.24
PPO,models/best/ppo_push_none_source_dense_5000k_lr_0p0003_ent_0p0_seed_0/best_model.zip,source,50,0,True,-3.188655376434326,1.9998295307159424,-6.200247764587402,-0.00787500012665987,0.24
PPO,models/best/ppo_push_none_source_dense_5000k_lr_0p0003_ent_0p0_seed_0/best_model.zip,target,50,0,True,-3.188655376434326,1.9998295307159424,-6.200247764587402,-0.00787500012665987,0.24
PPO,models/ppo_push_none_source_dense_5000k_lr_0p0003_ent_0p0_seed_0.zip,target,50,0,True,-3.188655376434326,1.9998295307159424,-6.200247764587402,-0.00787500012665987,0.24
PPO,models/ppo_push_none_source_dense_5000k_lr_0p0003_ent_0p0_seed_0.zip,source,50,0,True,-3.188655376434326,1.9998295307159424,-6.200247764587402,-0.00787500012665987,0.24
PPO,models/best/ppo_push_none_source_dense_5000k_lr_0p0003_ent_0p0_seed_0/best_model.zip,source,50,0,True,-2.6722207069396973,2.1687352657318115,-6.200901031494141,-0.00787500012665987,0.4
PPO,models/best/ppo_push_none_source_dense_5000k_lr_0p0003_ent_0p0_seed_0/best_model.zip,target,50,0,True,-2.676109552383423,2.165243148803711,-6.200901031494141,-0.00787500012665987,0.4
PPO,models/ppo_push_none_source_dense_5000k_lr_0p0003_ent_0p0_seed_0.zip,source,50,0,True,-3.1828866004943848,1.9994102716445923,-6.200901031494141,-0.007873999886214733,0.24
PPO,models/ppo_push_none_source_dense_5000k_lr_0p0003_ent_0p0_seed_0.zip,target,50,0,True,-3.1884589195251465,1.9997910261154175,-6.200247764587402,-0.00787500012665987,0.24
PPO,models/best/ppo_push_adr_train_source_init_1p0_1p5_lim_0p5_6p0_step_0p25_5000k_lr_0p0003_ent_0p0_seed_0/best_model.zip,source,50,0,True,-3.1886560916900635,1.9998300075531006,-6.200247764587402,-0.00787500012665987,0.24
PPO,models/best/ppo_push_adr_train_source_init_1p0_1p5_lim_0p5_6p0_step_0p25_5000k_lr_0p0003_ent_0p0_seed_0/best_model.zip,source,50,0,True,-3.1886560916900635,1.9998300075531006,-6.200247764587402,-0.00787500012665987,0.24
PPO,models/best/ppo_push_adr_train_source_init_1p0_1p5_lim_0p5_6p0_step_0p25_5000k_lr_0p0003_ent_0p0_seed_0/best_model.zip,target,50,0,True,-3.1886560916900635,1.9998300075531006,-6.200247764587402,-0.00787500012665987,0.24
PPO,models/ppo_push_adr_train_source_init_1p0_1p5_lim_0p5_6p0_step_0p25_5000k_lr_0p0003_ent_0p0_seed_0.zip,target,50,0,True,-3.1886560916900635,1.9998300075531006,-6.200247764587402,-0.00787500012665987,0.24
PPO,models/ppo_push_adr_train_source_init_1p0_1p5_lim_0p5_6p0_step_0p25_5000k_lr_0p0003_ent_0p0_seed_0.zip,source,50,0,True,-3.1886560916900635,1.9998300075531006,-6.200247764587402,-0.00787500012665987,0.24
PPO,models/best/ppo_push_none_source_dense_1000k_lr_1em05_ent_0p0_seed_0/best_model.zip,source,50,0,True,-3.188655376434326,1.9998295307159424,-6.200247764587402,-0.00787500012665987,0.24
PPO,models/best/ppo_push_none_source_dense_1000k_lr_0p005_ent_0p0_seed_0/best_model.zip,source,50,0,True,-3.188655376434326,1.9998295307159424,-6.200247764587402,-0.00787500012665987,0.24
PPO,models/best/ppo_push_none_source_dense_1000k_lr_0p005_ent_0p0_seed_0/best_model.zip,source,50,1,True,-3.195040225982666,2.004534959793091,-6.200247764587402,-0.00787500012665987,0.24
PPO,models/best/ppo_push_none_source_dense_1000k_lr_0p005_ent_0p0_seed_0/best_model.zip,source,50,100,True,-3.8670952320098877,2.020524263381958,-6.662800312042236,-0.0228240005671978,0.18
SAC,models/best/sac_push_none_target_dense_5000k_lr_0p0003_gamma_0p99_tau_0p005_ent_auto_ls_100_her_4_seed_0/best_model.zip,target,50,0,True,-3.1886258125305176,1.9997916221618652,-6.200247764587402,-0.00787500012665987,0.24
PPO,models/best/ppo_push_none_target_dense_5000k_lr_0p0001_ent_0p0_seed_42/best_model.zip,target,50,0,True,-3.1886608600616455,1.9998308420181274,-6.200247764587402,-0.00787500012665987,0.24
PPO,models/best/ppo_push_none_target_dense_5000k_lr_0p0001_ent_0p0_seed_42/best_model.zip,target,50,42,True,-3.5402002334594727,1.8766353130340576,-6.11137580871582,-0.01569399982690811,0.18
PPO,models/best/ppo_push_none_target_dense_5000k_lr_0p0001_ent_0p0_seed_42/best_model.zip,source,50,42,True,-3.5402002334594727,1.8766353130340576,-6.11137580871582,-0.01569399982690811,0.18
PPO,models/best/ppo_push_none_source_dense_5000k_lr_0p0003_ent_0p0_seed_0/best_model.zip,source,50,0,True,-2.7529828548431396,1.9419680833816528,-6.200247764587402,-0.007873999886214733,0.48
PPO,models/best/ppo_push_none_source_dense_5000k_lr_0p0003_ent_0p0_seed_0/best_model.zip,source,50,10,True,-2.682255268096924,1.9847183227539062,-6.200247764587402,-0.007873999886214733,0.48
PPO,models/best/ppo_push_none_source_dense_5000k_lr_0p0003_ent_0p0_seed_0/best_model.zip,source,50,100,True,-3.4253463745117188,2.017375946044922,-6.662775039672852,-0.0228240005671978,0.4
PPO,models/best/ppo_push_none_source_dense_5000k_lr_0p0003_ent_0p0_seed_0/best_model.zip,target,50,100,True,-3.4808356761932373,2.0241973400115967,-6.662874221801758,-0.02281400002539158,0.4
PPO,models/best/ppo_push_none_source_dense_5000k_lr_0p0003_ent_0p0_seed_0/best_model.zip,target,50,0,True,-2.764502763748169,1.9445748329162598,-6.200247764587402,-0.00787500012665987,0.46
PPO,models/best/ppo_push_none_source_dense_5000k_lr_0p0003_to_1em05_sched_step_ent_0p0_seed_0/best_model.zip,source,50,0,True,-2.5458762645721436,1.8915777206420898,-6.201066970825195,-0.007873999886214733,0.58
PPO,models/best/ppo_push_none_source_dense_5000k_lr_0p0003_to_1em05_sched_step_ent_0p0_seed_0/best_model.zip,source,50,1,True,-2.597510576248169,1.9177157878875732,-6.201066970825195,-0.007873999886214733,0.56
PPO,models/best/ppo_push_none_source_dense_5000k_lr_0p0003_to_1em05_sched_step_ent_0p0_seed_0/best_model.zip,source,50,2,True,-2.5356311798095703,1.9494609832763672,-6.201066970825195,-0.007873999886214733,0.58
PPO,models/best/ppo_push_none_source_dense_5000k_lr_0p0003_to_1em05_sched_step_ent_0p0_seed_0/best_model.zip,source,50,3,True,-2.544605016708374,1.9613232612609863,-6.201066970825195,-0.007873999886214733,0.58
PPO,models/best/ppo_push_none_source_dense_5000k_lr_0p0003_to_1em05_sched_step_ent_0p0_seed_0/best_model.zip,source,50,4,True,-2.555171489715576,1.9611575603485107,-6.201066970825195,-0.007873999886214733,0.56
PPO,models/best/ppo_push_none_source_dense_5000k_lr_0p0003_to_1em05_sched_step_ent_0p0_seed_0/best_model.zip,source,50,0,True,-2.5458762645721436,1.8915777206420898,-6.201066970825195,-0.007873999886214733,0.58
PPO,models/best/ppo_push_none_source_dense_5000k_lr_0p0003_to_1em05_sched_step_ent_0p0_seed_0/best_model.zip,target,50,0,True,-2.639094352722168,1.9182147979736328,-6.200262069702148,-0.007873999886214733,0.54
PPO,models/best/ppo_push_none_source_dense_5000k_lr_0p0003_to_1em05_sched_step_ent_0p0_seed_0/best_model.zip,source,50,0,True,-2.5458762645721436,1.8915777206420898,-6.201066970825195,-0.007873999886214733,0.58
PPO,models/best/ppo_push_none_source_dense_5000k_lr_0p0003_to_1em05_sched_step_ent_0p0_seed_0/best_model.zip,target,50,0,True,-2.639094352722168,1.9182147979736328,-6.200262069702148,-0.007873999886214733,0.54
PPO,models/best/ppo_push_none_source_dense_5000k_lr_0p0003_to_1em05_sched_step_ent_0p0_seed_0/best_model.zip,target,50,0,True,-2.639094352722168,1.9182147979736328,-6.200262069702148,-0.007873999886214733,0.54
PPO,models/best/ppo_push_none_source_dense_5000k_lr_0p0003_to_1em05_sched_step_ent_0p0_seed_0/best_model.zip,source,50,0,True,-2.5458762645721436,1.8915777206420898,-6.201066970825195,-0.007873999886214733,0.58
PPO,models/best/ppo_push_none_source_dense_5000k_lr_0p0003_to_1em05_sched_step_ent_0p0_seed_0/best_model.zip,target,50,0,True,-2.639094352722168,1.9182147979736328,-6.200262069702148,-0.007873999886214733,0.54
PPO,models/best/ppo_push_none_source_dense_5000k_lr_0p0003_to_1em05_sched_step_ent_0p0_seed_0/best_model.zip,target,50,1,True,-2.690751075744629,1.9413933753967285,-6.200262069702148,-0.007873999886214733,0.52
PPO,models/best/ppo_push_none_source_dense_5000k_lr_0p0003_to_1em05_sched_step_ent_0p0_seed_0/best_model.zip,target,50,2,True,-2.6280717849731445,1.9759795665740967,-6.200262069702148,-0.007873999886214733,0.54
PPO,models/best/ppo_push_none_source_dense_5000k_lr_0p0003_to_1em05_sched_step_ent_0p0_seed_0/best_model.zip,target,50,3,True,-2.637075185775757,1.9872612953186035,-6.200262069702148,-0.007873999886214733,0.54
PPO,models/best/ppo_push_none_source_dense_5000k_lr_0p0003_to_1em05_sched_step_ent_0p0_seed_0/best_model.zip,target,50,4,True,-2.6475887298583984,1.9864596128463745,-6.200262069702148,-0.007873999886214733,0.52
PPO,models/best/ppo_push_none_source_dense_5000k_lr_0p0003_to_1em05_sched_step_ent_0p0_seed_0/best_model.zip,target,50,0,True,-2.639094352722168,1.9182147979736328,-6.200262069702148,-0.007873999886214733,0.54
PPO,models/best/ppo_push_none_source_dense_5000k_lr_0p0003_to_1em05_sched_step_ent_0p0_seed_0/best_model.zip,target,50,0,True,-2.639094352722168,1.9182147979736328,-6.200262069702148,-0.007873999886214733,0.54
PPO,models/best/ppo_finetune_from_best_model_to_target_dense_5000k_lr_0p0001_seed_0/best_model.zip,target,50,0,True,-2.5216524600982666,1.9069362878799438,-6.201157093048096,-0.007867000065743923,0.56
PPO,models/best/ppo_finetune_from_best_model_to_target_dense_5000k_lr_0p0001_seed_0/best_model.zip,target,50,1,True,-2.562802314758301,1.9154163599014282,-6.201157093048096,-0.007867000065743923,0.54
PPO,models/best/ppo_finetune_from_best_model_to_target_dense_5000k_lr_0p0001_seed_0/best_model.zip,target,50,2,True,-2.5009889602661133,1.9460573196411133,-6.201157093048096,-0.007867000065743923,0.56
PPO,models/best/ppo_finetune_from_best_model_to_target_dense_5000k_lr_0p0001_seed_0/best_model.zip,target,50,10,True,-2.5121238231658936,1.9591459035873413,-6.201157093048096,-0.007867000065743923,0.54
PPO,models/best/ppo_finetune_from_best_model_to_target_dense_5000k_lr_0p0001_seed_0/best_model.zip,target,50,0,True,-2.5216524600982666,1.9069362878799438,-6.201157093048096,-0.007867000065743923,0.56
PPO,models/best/ppo_finetune_from_best_model_to_target_dense_5000k_lr_0p0003_seed_0/best_model.zip,target,50,0,True,-2.584934711456299,1.8854892253875732,-6.200247764587402,-0.00787500012665987,0.52
PPO,models/best/ppo_finetune_from_best_model_to_target_dense_5000k_lr_0p0003_seed_0/best_model.zip,target,50,1,True,-2.634474754333496,1.9038290977478027,-6.200247764587402,-0.00787500012665987,0.5
PPO,models/best/ppo_finetune_from_best_model_to_target_dense_5000k_lr_0p0003_seed_0/best_model.zip,target,50,2,True,-2.5398101806640625,1.9230276346206665,-6.200247764587402,-0.00787500012665987,0.54
PPO,models/best/ppo_finetune_from_best_model_to_target_dense_5000k_lr_0p0003_seed_0/best_model.zip,target,50,3,True,-2.6175315380096436,1.9661163091659546,-6.200247764587402,-0.00787500012665987,0.5
PPO,models/best/ppo_finetune_from_best_model_to_target_dense_5000k_lr_0p0003_ent_0p01_seed_0/best_model.zip,target,50,0,True,-1.9383360147476196,1.8942904472351074,-6.201157093048096,-0.00787500012665987,0.62
PPO,models/best/ppo_finetune_from_best_model_to_target_dense_5000k_lr_0p0003_ent_0p01_seed_0/best_model.zip,target,50,1,True,-1.9416881799697876,1.892654538154602,-6.201157093048096,-0.00787500012665987,0.62
PPO,models/best/ppo_finetune_from_best_model_to_target_dense_5000k_lr_0p0003_ent_0p01_seed_0/best_model.zip,target,50,2,True,-1.8789852857589722,1.9039547443389893,-6.201157093048096,-0.00787500012665987,0.64
PPO,models/best/ppo_finetune_from_best_model_to_target_dense_5000k_lr_0p00015_ent_0p001_seed_0/best_model.zip,target,50,0,True,-1.9621165990829468,2.2985823154449463,-10.939727783203125,-0.007876000367105007,0.64
PPO,models/best/ppo_finetune_from_best_model_to_target_dense_5000k_lr_0p00015_ent_0p001_seed_0/best_model.zip,target,50,1,True,-1.9619332551956177,2.2986512184143066,-10.939727783203125,-0.007876000367105007,0.64
PPO,models/best/ppo_finetune_from_best_model_to_target_dense_5000k_lr_0p00015_ent_0p001_seed_0/best_model.zip,target,50,2,True,-1.9000520706176758,2.308227777481079,-10.939727783203125,-0.007876000367105007,0.66
PPO,models/best/ppo_finetune_from_best_model_to_target_dense_5000k_lr_0p00015_ent_0p001_seed_0/best_model.zip,target,50,0,True,-1.9621165990829468,2.2985823154449463,-10.939727783203125,-0.007876000367105007,0.64
PPO,models/best/ppo_finetune_from_best_model_to_target_dense_5000k_lr_0p00015_ent_0p001_seed_0/best_model.zip,target,50,1,True,-1.9619332551956177,2.2986512184143066,-10.939727783203125,-0.007876000367105007,0.64
PPO,models/best/ppo_finetune_from_best_model_to_target_dense_5000k_lr_0p00015_ent_0p001_seed_0/best_model.zip,target,50,2,True,-1.9000520706176758,2.308227777481079,-10.939727783203125,-0.007876000367105007,0.66
SAC,models/best/sac_push_none_target_dense_5000k_lr_0p0003_gamma_0p99_tau_0p005_ent_auto_ls_100_her_4_seed_0/best_model.zip,target,50,0,True,-3.1886258125305176,1.9997916221618652,-6.200247764587402,-0.00787500012665987,0.24
SAC,models/sac_noher_push_none_source_dense_1000k_lr_0p0004_ent_auto_seed_0.zip,source,50,0,True,-0.39489832520484924,0.30321457982063293,-1.5906089544296265,-0.007873999886214733,1.0
SAC,models/sac_noher_push_none_source_dense_1000k_lr_0p0004_ent_auto_seed_0.zip,target,50,0,True,-0.545000433921814,0.6902940273284912,-4.527097225189209,-0.007873999886214733,0.98
SAC,models/sac_noher_push_none_source_dense_1000k_lr_0p0004_ent_auto_seed_0.zip,source,50,0,True,-0.39489832520484924,0.30321457982063293,-1.5906089544296265,-0.007873999886214733,1.0
SAC,models/sac_noher_push_none_source_dense_1000k_lr_0p0004_ent_auto_seed_0.zip,source,50,1,True,-0.39720410108566284,0.30485549569129944,-1.5906089544296265,-0.007873999886214733,1.0
SAC,models/sac_noher_push_none_source_dense_1000k_lr_0p0004_ent_auto_seed_0.zip,source,50,2,True,-0.3921031057834625,0.30884215235710144,-1.5906089544296265,-0.007873999886214733,1.0
SAC,models/sac_noher_push_none_source_dense_1000k_lr_0p0004_ent_auto_seed_0.zip,target,50,0,True,-0.545000433921814,0.6902940273284912,-4.527097225189209,-0.007873999886214733,0.98
SAC,models/sac_noher_push_none_source_dense_1000k_lr_0p0004_ent_auto_seed_0.zip,target,50,1,True,-0.5456733107566833,0.6904023289680481,-4.527097225189209,-0.007873999886214733,0.98
SAC,models/sac_noher_push_none_source_dense_1000k_lr_0p0004_ent_auto_seed_0.zip,target,50,2,True,-0.5404002666473389,0.6933761835098267,-4.527097225189209,-0.007873999886214733,0.98
SAC,models/best/sac_noher_push_none_target_dense_1000k_lr_0p0004_ent_auto_seed_0/best_model.zip,target,50,0,True,-0.44918063282966614,0.33390384912490845,-1.53826904296875,-0.007873999886214733,1.0
SAC,models/best/sac_noher_push_none_target_dense_1000k_lr_0p0004_ent_auto_seed_0/best_model.zip,target,50,1,True,-0.4491846561431885,0.33390286564826965,-1.53826904296875,-0.007873999886214733,1.0
SAC,models/best/sac_noher_push_none_target_dense_1000k_lr_0p0004_ent_auto_seed_0/best_model.zip,target,50,2,True,-0.4430530071258545,0.3388340175151825,-1.53826904296875,-0.007873999886214733,1.0
SAC,models/sac_noher_push_udr_source_dense_1000k_lr_0p0004_ent_auto_seed_0.zip,target,50,0,True,-0.43833258748054504,0.330189049243927,-1.2126719951629639,-0.007873999886214733,1.0
SAC,models/sac_noher_push_udr_source_dense_1000k_lr_0p0004_ent_auto_seed_0.zip,target,50,1,True,-0.44004595279693604,0.3313750624656677,-1.2126719951629639,-0.007873999886214733,1.0
SAC,models/sac_noher_push_udr_source_dense_1000k_lr_0p0004_ent_auto_seed_0.zip,target,50,2,True,-0.43357667326927185,0.336229532957077,-1.2126719951629639,-0.007873999886214733,1.0
SAC,models/sac_noher_push_udr_source_dense_1000k_lr_0p0004_ent_auto_seed_0.zip,source,50,0,True,-0.36861008405685425,0.26712334156036377,-1.0942699909210205,-0.007864000275731087,1.0
SAC,models/sac_noher_push_udr_source_dense_1000k_lr_0p0004_ent_auto_seed_0.zip,source,50,1,True,-0.36671149730682373,0.2664274573326111,-1.0942699909210205,-0.007864000275731087,1.0
SAC,models/sac_noher_push_udr_source_dense_1000k_lr_0p0004_ent_auto_seed_0.zip,source,50,2,True,-0.3538093566894531,0.2563009262084961,-0.937404990196228,-0.007864000275731087,1.0
SAC,models/sac_noher_push_adr_source_dense_1000k_lr_0p0004_ent_auto_seed_0.zip,source,50,0,True,-0.4162234365940094,0.29747042059898376,-1.3465349674224854,-0.007872999645769596,1.0
SAC,models/sac_noher_push_udr_source_dense_1000k_lr_0p0004_ent_auto_seed_0.zip,source,50,0,True,-0.36861008405685425,0.26712334156036377,-1.0942699909210205,-0.007864000275731087,1.0
SAC,models/sac_noher_push_udr_source_dense_1000k_lr_0p0004_ent_auto_seed_0.zip,source,50,1,True,-0.36671149730682373,0.2664274573326111,-1.0942699909210205,-0.007864000275731087,1.0
SAC,models/sac_noher_push_udr_source_dense_1000k_lr_0p0004_ent_auto_seed_0.zip,source,50,2,True,-0.3538093566894531,0.2563009262084961,-0.937404990196228,-0.007864000275731087,1.0
SAC,models/sac_noher_push_udr_source_dense_1000k_lr_0p0004_ent_auto_seed_0.zip,target,50,0,True,-0.43833258748054504,0.330189049243927,-1.2126719951629639,-0.007873999886214733,1.0
SAC,models/sac_noher_push_udr_source_dense_1000k_lr_0p0004_ent_auto_seed_0.zip,target,50,1,True,-0.44004595279693604,0.3313750624656677,-1.2126719951629639,-0.007873999886214733,1.0
SAC,models/sac_noher_push_udr_source_dense_1000k_lr_0p0004_ent_auto_seed_0.zip,target,50,2,True,-0.43357667326927185,0.336229532957077,-1.2126719951629639,-0.007873999886214733,1.0
SAC,models/sac_noher_push_adr_source_dense_1000k_lr_0p0004_ent_auto_seed_0.zip,source,50,0,True,-0.4162234365940094,0.29747042059898376,-1.3465349674224854,-0.007872999645769596,1.0
SAC,models/sac_noher_push_adr_source_dense_1000k_lr_0p0004_ent_auto_seed_0.zip,source,50,1,True,-0.415382981300354,0.2969962954521179,-1.3465349674224854,-0.007872999645769596,1.0
SAC,models/sac_noher_push_adr_source_dense_1000k_lr_0p0004_ent_auto_seed_0.zip,source,50,2,True,-0.40876448154449463,0.30189305543899536,-1.3465349674224854,-0.007872999645769596,1.0
SAC,models/sac_noher_push_adr_source_dense_1000k_lr_0p0004_ent_auto_seed_0.zip,target,50,0,True,-0.43898728489875793,0.30496957898139954,-1.2454310655593872,-0.007867000065743923,1.0
