algo,ac_variant,n_steps,baseline,seed,episode,episode_return,episode_steps,episode_time_sec,elapsed_time_sec,eval_mean_return,eval_std_return,loss,policy_loss,value_loss,entropy,mean_return,mean_advantage,advantage
reinforce,,,50.0,0,1,62.30948772976065,38,0.027096033096313477,0.02709817886352539,,,-39.99587631225586,-39.99587631225586,,,31.979774475097656,-18.020225524902344,
reinforce,,,50.0,0,2,56.84306343637972,35,0.006050825119018555,0.03324484825134277,,,-54.41363525390625,-54.41363525390625,,,29.647314071655273,-20.352685928344727,
reinforce,,,50.0,0,3,8.376106631758923,13,0.0023119449615478516,0.03564810752868652,,,-119.68342590332031,-119.68342590332031,,,3.31012225151062,-46.689876556396484,
reinforce,,,50.0,0,4,97.36188327869212,61,0.010712862014770508,0.04642891883850098,,,-12.741715431213379,-12.741715431213379,,,45.477909088134766,-4.522093772888184,
reinforce,,,50.0,0,5,55.68895990486077,41,0.0069408416748046875,0.05352187156677246,,,-53.98336410522461,-53.98336410522461,,,26.007604598999023,-23.992393493652344,
reinforce,,,50.0,0,6,17.68361045347156,20,0.003392934799194336,0.057034969329833984,,,-79.52162170410156,-79.52162170410156,,,7.819184303283691,-42.180816650390625,
reinforce,,,50.0,0,7,10.34053568791272,13,0.002418041229248047,0.059519052505493164,,,-105.96452331542969,-105.96452331542969,,,4.529596328735352,-45.47040557861328,
reinforce,,,50.0,0,8,61.82188632470237,38,0.006569862365722656,0.06615805625915527,,,-43.6276969909668,-43.6276969909668,,,31.633108139038086,-18.36688804626465,
reinforce,,,50.0,0,9,100.57348955892019,58,0.009954214096069336,0.07620620727539062,,,-5.0309343338012695,-5.0309343338012695,,,47.56421661376953,-2.4357857704162598,
reinforce,,,50.0,0,10,100.06838714190896,58,0.00960087776184082,0.08594894409179688,,,-12.333770751953125,-12.333770751953125,,,47.22858810424805,-2.7714121341705322,
reinforce,,,50.0,0,11,65.61035752675838,40,0.0069391727447509766,0.09299826622009277,,,-35.43757247924805,-35.43757247924805,,,33.429508209228516,-16.570491790771484,
reinforce,,,50.0,0,12,81.67348195870635,48,0.008048057556152344,0.10113906860351562,,,-16.58942413330078,-16.58942413330078,,,40.38134765625,-9.618653297424316,
reinforce,,,50.0,0,13,95.56696843834045,54,0.00908517837524414,0.1103520393371582,,,-6.8936591148376465,-6.8936591148376465,,,45.924442291259766,-4.075555801391602,
reinforce,,,50.0,0,14,117.51319002043819,65,0.011176109313964844,0.1216580867767334,,,10.72970199584961,10.72970199584961,,,53.521793365478516,3.5217907428741455,
reinforce,,,50.0,0,15,92.64189031391793,53,0.009037017822265625,0.13082218170166016,,,-11.529080390930176,-11.529080390930176,,,44.48003387451172,-5.519966125488281,
reinforce,,,50.0,0,16,130.83004804901051,70,0.012707233428955078,0.14367008209228516,,,18.87897491455078,18.87897491455078,,,58.8897819519043,8.889777183532715,
reinforce,,,50.0,0,17,100.52169924571541,56,0.009119987487792969,0.15295791625976562,,,-2.288007974624634,-2.288007974624634,,,48.98110580444336,-1.0188926458358765,
reinforce,,,50.0,0,18,58.026728279158135,35,0.005949974060058594,0.15905094146728516,,,-41.89616012573242,-41.89616012573242,,,30.196786880493164,-19.80320930480957,
reinforce,,,50.0,0,19,106.70426940411538,59,0.009826898574829102,0.1689910888671875,,,-3.689871072769165,-3.689871072769165,,,50.828495025634766,0.8284971117973328,
reinforce,,,50.0,0,20,74.6313046850068,44,0.007192134857177734,0.17629313468933105,108.71369708800493,4.400214304920477,-39.64371109008789,-39.64371109008789,,,37.217647552490234,-12.782355308532715,
reinforce,,,50.0,0,21,140.79609418821187,73,0.012169837951660156,0.21688389778137207,,,27.974933624267578,27.974933624267578,,,63.955078125,13.955076217651367,
reinforce,,,50.0,0,22,128.58599763131792,68,0.011288166046142578,0.2282731533050537,,,19.262401580810547,19.262401580810547,,,59.97021484375,9.970216751098633,
reinforce,,,50.0,0,23,131.7645565112187,69,0.011452913284301758,0.23985004425048828,,,25.95775604248047,25.95775604248047,,,60.57128143310547,10.571285247802734,
reinforce,,,50.0,0,24,173.89072043196455,89,0.01472616195678711,0.2547152042388916,,,54.309593200683594,54.309593200683594,,,73.69123077392578,23.691225051879883,
reinforce,,,50.0,0,25,211.80166877819937,107,0.01718306541442871,0.27207398414611816,,,82.2698745727539,82.2698745727539,,,84.87327575683594,34.8732795715332,
reinforce,,,50.0,0,26,216.4631882409897,112,0.018056869506835938,0.29024410247802734,,,67.91620635986328,67.91620635986328,,,84.70240783691406,34.70241165161133,
reinforce,,,50.0,0,27,202.66676880099402,110,0.017364025115966797,0.30773401260375977,,,59.55359649658203,59.55359649658203,,,78.76354217529297,28.763534545898438,
reinforce,,,50.0,0,28,198.20774056263605,106,0.01710200309753418,0.3249630928039551,,,66.22469329833984,66.22469329833984,,,78.44625854492188,28.446264266967773,
reinforce,,,50.0,0,29,178.61196154736425,101,0.01614093780517578,0.3412289619445801,,,48.089874267578125,48.089874267578125,,,70.69606018066406,20.696056365966797,
reinforce,,,50.0,0,30,85.13642472505269,56,0.008923768997192383,0.35026097297668457,,,-22.3232364654541,-22.3232364654541,,,38.883575439453125,-11.116424560546875,
reinforce,,,50.0,0,31,111.8115575612399,70,0.011243820190429688,0.3616209030151367,,,-7.370018005371094,-7.370018005371094,,,48.57619857788086,-1.423798680305481,
reinforce,,,50.0,0,32,180.29161054994987,101,0.01643991470336914,0.37816405296325684,,,37.845802307128906,37.845802307128906,,,71.72451782226562,21.724515914916992,
