algo,baseline,seed,episode,episode_return,episode_steps,episode_time_sec,elapsed_time_sec,eval_mean_return,eval_std_return,loss,policy_loss,value_loss,entropy,mean_return,mean_advantage,advantage
reinforce,20.0,2,1,54.226682973028716,66,0.02366805076599121,0.02367115020751953,,,-0.2724226415157318,-0.2724226415157318,,,20.092098236083984,0.09209787845611572,
reinforce,20.0,2,2,42.19903138349954,72,0.012920856475830078,0.0367429256439209,,,-12.019302368164062,-12.019302368164062,,,14.791141510009766,-5.208859443664551,
reinforce,20.0,2,3,24.324261058358417,28,0.00507807731628418,0.04197192192077637,,,-18.910505294799805,-18.910505294799805,,,11.119064331054688,-8.880935668945312,
reinforce,20.0,2,4,20.51567549739353,25,0.004415035247802734,0.04654693603515625,,,-22.45069122314453,-22.45069122314453,,,9.10336685180664,-10.89663314819336,
reinforce,20.0,2,5,6.556562467486368,13,0.002868175506591797,0.049540042877197266,,,-37.26344680786133,-37.26344680786133,,,2.3881964683532715,-17.61180305480957,
reinforce,20.0,2,6,16.641764092294995,29,0.005146026611328125,0.054785966873168945,,,-31.730472564697266,-31.730472564697266,,,5.535261154174805,-14.464739799499512,
reinforce,20.0,2,7,10.174607303230285,14,0.0029070377349853516,0.05785799026489258,,,-30.587499618530273,-30.587499618530273,,,4.573673248291016,-15.4263277053833,
reinforce,20.0,2,8,9.711966134840962,14,0.0027451515197753906,0.06077313423156738,,,-33.5020751953125,-33.5020751953125,,,4.07740592956543,-15.922592163085938,
reinforce,20.0,2,9,14.626394942486344,18,0.003220796585083008,0.0641179084777832,,,-24.363155364990234,-24.363155364990234,,,6.234006881713867,-13.765993118286133,
reinforce,20.0,2,10,11.19102536331815,16,0.003017902374267578,0.06722688674926758,,,-37.81024169921875,-37.81024169921875,,,4.312819480895996,-15.68718147277832,
reinforce,20.0,2,11,16.32681143347938,21,0.00393223762512207,0.07125711441040039,,,-30.1728572845459,-30.1728572845459,,,6.854271411895752,-13.145729064941406,
reinforce,20.0,2,12,6.373881960615989,11,0.0021338462829589844,0.0735008716583252,,,-43.7984619140625,-43.7984619140625,,,2.617075204849243,-17.382923126220703,
reinforce,20.0,2,13,7.726170263992653,13,0.0022878646850585938,0.07587194442749023,,,-36.56934356689453,-36.56934356689453,,,2.921180248260498,-17.078819274902344,
reinforce,20.0,2,14,20.086212142058773,22,0.003939151763916016,0.08001518249511719,,,-28.2579345703125,-28.2579345703125,,,8.832006454467773,-11.167993545532227,
reinforce,20.0,2,15,9.298895066442277,14,0.002979278564453125,0.08312511444091797,,,-36.757076263427734,-36.757076263427734,,,3.467559576034546,-16.532442092895508,
reinforce,20.0,2,16,13.140731531396154,17,0.0030519962310791016,0.08635807037353516,,,-29.518115997314453,-29.518115997314453,,,6.234987258911133,-13.765012741088867,
reinforce,20.0,2,17,36.486263961390065,39,0.00721287727355957,0.09369087219238281,,,-10.470894813537598,-10.470894813537598,,,15.475110054016113,-4.5248894691467285,
reinforce,20.0,2,18,39.240391357429615,37,0.006562948226928711,0.10038399696350098,,,-5.162805080413818,-5.162805080413818,,,17.038555145263672,-2.9614462852478027,
reinforce,20.0,2,19,15.269619790376325,17,0.003454923629760742,0.1039738655090332,,,-29.306623458862305,-29.306623458862305,,,7.013556957244873,-12.986442565917969,
reinforce,20.0,2,20,40.63263549835335,45,0.007746696472167969,0.11187982559204102,189.90924982104198,116.47086065579869,-8.869596481323242,-8.869596481323242,,,15.813941955566406,-4.186057090759277,
reinforce,20.0,2,21,63.407060246764715,45,0.0077228546142578125,0.18796896934509277,,,24.262662887573242,24.262662887573242,,,30.00605010986328,10.006049156188965,
reinforce,20.0,2,22,26.24627198292175,25,0.004264116287231445,0.19234108924865723,,,-10.414573669433594,-10.414573669433594,,,12.298850059509277,-7.7011494636535645,
reinforce,20.0,2,23,151.46970244759748,79,0.013711690902709961,0.20616388320922852,,,95.4701156616211,95.4701156616211,,,67.66178894042969,47.66178894042969,
reinforce,20.0,2,24,72.07788571153922,47,0.007918119430541992,0.21430611610412598,,,33.92634582519531,33.92634582519531,,,35.62961196899414,15.629612922668457,
reinforce,20.0,2,25,119.3704326719292,85,0.014570951461791992,0.2290639877319336,,,70.46908569335938,70.46908569335938,,,48.91157531738281,28.911575317382812,
reinforce,20.0,2,26,87.44032411983179,54,0.009222269058227539,0.23845815658569336,,,47.05818176269531,47.05818176269531,,,42.21731185913086,22.21731185913086,
reinforce,20.0,2,27,229.21614986280602,146,0.024789094924926758,0.2633941173553467,,,127.06340789794922,127.06340789794922,,,78.54409790039062,58.54409408569336,
reinforce,20.0,2,28,166.87070319525054,87,0.014491081237792969,0.2780590057373047,,,109.11992645263672,109.11992645263672,,,71.88497161865234,51.88496780395508,
reinforce,20.0,2,29,175.56562241632255,95,0.015959739685058594,0.29414987564086914,,,123.88888549804688,123.88888549804688,,,71.75252532958984,51.75252914428711,
reinforce,20.0,2,30,95.60570569818063,55,0.009185791015625,0.3035159111022949,,,55.8642692565918,55.8642692565918,,,46.400962829589844,26.400962829589844,
reinforce,20.0,2,31,149.4641821122405,80,0.013998746871948242,0.3176589012145996,,,91.19407653808594,91.19407653808594,,,65.46263122558594,45.46263885498047,
reinforce,20.0,2,32,181.76813344651183,97,0.016282081604003906,0.334197998046875,,,107.24595642089844,107.24595642089844,,,73.9637451171875,53.9637451171875,
